run,variant,pooling,seed,level,threshold_policy,selection_policy,threshold,validation_precision_at_threshold,validation_recall_at_threshold,precision,recall,f1,f2,pr_auc,roc_auc,tp,tn,fp,fn,support,positive_support,negative_support,test_precision_at_val_recall_70,test_precision_at_val_recall_80,test_precision_at_val_recall_90,val_threshold_for_recall_70,val_threshold_for_recall_80,val_threshold_for_recall_90,val_recall_at_threshold_70,val_recall_at_threshold_80,val_recall_at_threshold_90
all_scope,rule_suppression,mil_topk,43,contract,max_f1,max_f1,0.511,0.25274725274725274,0.7666666666666667,0.25316455696202533,0.6666666666666666,0.36697247706422015,0.5025125628140704,0.2889217091209167,0.7267399267399267,20,123,59,10,212,30,182,0.25316455696202533,0.23529411764705882,0.1746987951807229,0.511,0.485,0.185,0.7666666666666667,0.8,0.9
all_scope,rule_suppression,mil_topk,43,contract,high_recall,target_recall,0.185,0.14516129032258066,0.9,0.1746987951807229,0.9666666666666667,0.29591836734693877,0.506993006993007,0.2889217091209167,0.7267399267399267,29,45,137,1,212,30,182,0.25316455696202533,0.23529411764705882,0.1746987951807229,0.511,0.485,0.185,0.7666666666666667,0.8,0.9
all_scope,rule_suppression,mil_topk,43,contract,precision_focused,target_precision,0.862,1.0,0.1,0.4,0.06666666666666667,0.1142857142857143,0.08,0.2889217091209167,0.7267399267399267,2,179,3,28,212,30,182,0.25316455696202533,0.23529411764705882,0.1746987951807229,0.511,0.485,0.185,0.7666666666666667,0.8,0.9
all_scope,rule_suppression,mil_topk,44,contract,max_f1,max_f1,0.611,0.2558139534883721,0.7333333333333333,0.25675675675675674,0.6333333333333333,0.3653846153846153,0.4896907216494845,0.2834341439614866,0.7146520146520147,19,127,55,11,212,30,182,0.25675675675675674,0.21739130434782608,0.18012422360248448,0.611,0.539,0.234,0.7333333333333333,0.8,0.9
all_scope,rule_suppression,mil_topk,44,contract,high_recall,target_recall,0.234,0.1443850267379679,0.9,0.18012422360248448,0.9666666666666667,0.30366492146596863,0.5160142348754448,0.2834341439614866,0.7146520146520147,29,50,132,1,212,30,182,0.25675675675675674,0.21739130434782608,0.18012422360248448,0.611,0.539,0.234,0.7333333333333333,0.8,0.9
all_scope,rule_suppression,mil_topk,44,contract,precision_focused,target_precision,0.918,0.75,0.1,0.4,0.06666666666666667,0.1142857142857143,0.08,0.2834341439614866,0.7146520146520147,2,179,3,28,212,30,182,0.25675675675675674,0.21739130434782608,0.18012422360248448,0.611,0.539,0.234,0.7333333333333333,0.8,0.9
all_scope,rule_suppression,mil_topk,45,contract,max_f1,max_f1,0.851,0.3170731707317073,0.43333333333333335,0.36585365853658536,0.5,0.4225352112676056,0.4658385093167702,0.2718620643927531,0.7289377289377289,15,156,26,15,212,30,182,0.25925925925925924,0.2268041237113402,0.17045454545454544,0.773,0.708,0.308,0.7,0.8,0.9
all_scope,rule_suppression,mil_topk,45,contract,high_recall,target_recall,0.308,0.13705583756345177,0.9,0.17045454545454544,1.0,0.2912621359223301,0.5067567567567568,0.2718620643927531,0.7289377289377289,30,36,146,0,212,30,182,0.25925925925925924,0.2268041237113402,0.17045454545454544,0.773,0.708,0.308,0.7,0.8,0.9
all_scope,rule_suppression,mil_topk,45,contract,precision_focused,target_precision,0.935,0.7142857142857143,0.16666666666666666,0.2,0.06666666666666667,0.1,0.07692307692307691,0.2718620643927531,0.7289377289377289,2,174,8,28,212,30,182,0.25925925925925924,0.2268041237113402,0.17045454545454544,0.773,0.708,0.308,0.7,0.8,0.9
all_scope,rule_suppression,mil_topk,46,contract,max_f1,max_f1,0.486,0.24731182795698925,0.7666666666666667,0.23255813953488372,0.6666666666666666,0.3448275862068966,0.48543689320388356,0.27881179143845763,0.708058608058608,20,116,66,10,212,30,182,0.23255813953488372,0.2247191011235955,0.17575757575757575,0.503,0.47300000000000003,0.156,0.7333333333333333,0.8,0.9
