run,strategy,pooling,seed,level,threshold_policy,selection_policy,threshold,validation_precision_at_threshold,validation_recall_at_threshold,precision,recall,f1,f2,pr_auc,roc_auc,tp,tn,fp,fn,support,positive_support,negative_support,test_precision_at_val_recall_70,test_precision_at_val_recall_80,test_precision_at_val_recall_90,val_threshold_for_recall_70,val_threshold_for_recall_80,val_threshold_for_recall_90,val_recall_at_threshold_70,val_recall_at_threshold_80,val_recall_at_threshold_90
reentrancy_only,hard_negative_upweight,mil_attention,45,contract,high_recall,target_recall,0.133,0.06930693069306931,1.0,0.09271523178807947,0.875,0.16766467065868262,0.3255813953488372,0.15030143761167994,0.6861263736263736,14,45,137,2,198,16,182,0.1,0.1,0.09271523178807947,0.28800000000000003,0.20400000000000001,0.133,0.7142857142857143,0.8571428571428571,1.0
reentrancy_only,hard_negative_upweight,mil_attention,45,contract,precision_focused,target_precision,0.9520000000000001,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.15030143761167994,0.6861263736263736,0,181,1,16,198,16,182,0.1,0.1,0.09271523178807947,0.28800000000000003,0.20400000000000001,0.133,0.7142857142857143,0.8571428571428571,1.0
reentrancy_only,hard_negative_oversample,mil_attention,45,contract,max_f1,max_f1,0.787,0.5,0.14285714285714285,0.0,0.0,0.0,0.0,0.15759160506234188,0.6586538461538461,0,181,1,16,198,16,182,0.08641975308641975,0.08641975308641975,0.08641975308641975,0.256,0.256,0.256,1.0,1.0,1.0
reentrancy_only,hard_negative_oversample,mil_attention,45,contract,high_recall,target_recall,0.256,0.0625,1.0,0.08641975308641975,0.875,0.15730337078651688,0.30973451327433627,0.15759160506234188,0.6586538461538461,14,34,148,2,198,16,182,0.08641975308641975,0.08641975308641975,0.08641975308641975,0.256,0.256,0.256,1.0,1.0,1.0
reentrancy_only,hard_negative_oversample,mil_attention,45,contract,precision_focused,target_precision,0.848,1.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.15759160506234188,0.6586538461538461,0,182,0,16,198,16,182,0.08641975308641975,0.08641975308641975,0.08641975308641975,0.256,0.256,0.256,1.0,1.0,1.0
reentrancy_only,baseline,mil_attention,46,contract,max_f1,max_f1,0.905,0.6666666666666666,0.14285714285714285,0.6,0.1875,0.2857142857142857,0.21739130434782608,0.34043542335752375,0.6895604395604394,3,180,2,13,198,16,182,0.11702127659574468,0.09774436090225563,0.09774436090225563,0.352,0.221,0.221,0.7857142857142857,1.0,1.0
reentrancy_only,baseline,mil_attention,46,contract,high_recall,target_recall,0.221,0.07777777777777778,1.0,0.09774436090225563,0.8125,0.174496644295302,0.3299492385786802,0.34043542335752375,0.6895604395604394,13,62,120,3,198,16,182,0.11702127659574468,0.09774436090225563,0.09774436090225563,0.352,0.221,0.221,0.7857142857142857,1.0,1.0
reentrancy_only,baseline,mil_attention,46,contract,precision_focused,target_precision,0.9540000000000001,1.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.34043542335752375,0.6895604395604394,0,182,0,16,198,16,182,0.11702127659574468,0.09774436090225563,0.09774436090225563,0.352,0.221,0.221,0.7857142857142857,1.0,1.0
reentrancy_only,hard_negative_upweight,mil_attention,46,contract,max_f1,max_f1,0.858,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.3132383000651949,0.6912774725274725,0,182,0,16,198,16,182,0.08496732026143791,0.08496732026143791,0.08496732026143791,0.122,0.122,0.122,1.0,1.0,1.0
reentrancy_only,hard_negative_upweight,mil_attention,46,contract,high_recall,target_recall,0.122,0.07734806629834254,1.0,0.08496732026143791,0.8125,0.15384615384615385,0.2995391705069125,0.3132383000651949,0.6912774725274725,13,42,140,3,198,16,182,0.08496732026143791,0.08496732026143791,0.08496732026143791,0.122,0.122,0.122,1.0,1.0,1.0
reentrancy_only,hard_negative_upweight,mil_attention,46,contract,precision_focused,target_precision,0.858,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.3132383000651949,0.6912774725274725,0,182,0,16,198,16,182,0.08496732026143791,0.08496732026143791,0.08496732026143791,0.122,0.122,0.122,1.0,1.0,1.0
reentrancy_only,hard_negative_oversample,mil_attention,46,contract,max_f1,max_f1,0.457,0.2222222222222222,0.14285714285714285,0.06666666666666667,0.0625,0.06451612903225808,0.06329113924050632,0.1251143923118308,0.5858516483516483,1,168,14,15,198,16,182,0.09375,0.07772020725388601,0.07772020725388601,0.07100000000000001,0.012,0.012,0.7142857142857143,1.0,1.0
reentrancy_only,hard_negative_oversample,mil_attention,46,contract,high_recall,target_recall,0.012,0.055776892430278883,1.0,0.07772020725388601,0.9375,0.1435406698564593,0.2918287937743191,0.1251143923118308,0.5858516483516483,15,4,178,1,198,16,182,0.09375,0.07772020725388601,0.07772020725388601,0.07100000000000001,0.012,0.012,0.7142857142857143,1.0,1.0
reentrancy_only,hard_negative_oversample,mil_attention,46,contract,precision_focused,target_precision,0.07100000000000001,0.06802721088435375,0.7142857142857143,0.09375,0.75,0.16666666666666666,0.3125,0.1251143923118308,0.5858516483516483,12,66,116,4,198,16,182,0.09375,0.07772020725388601,0.07772020725388601,0.07100000000000001,0.012,0.012,0.7142857142857143,1.0,1.0
